order_id,customer_id,product_id,order_date,quantity,unit_price,discount_percent,order_amount,currency,order_status,sales_channel,shipping_method
ORD00029197,CUST001530,PROD000472,2025-01-27,2,551.12,10.0,992.02,USD,Returned,Mobile App,Same Day
ORD00029198,CUST000887,PROD000156,2023-06-20,2,155.78,0.0,311.56,USD,Completed,Marketplace,Standard
ORD00029199,CUST002334,PROD000334,2024-03-31,5,599.13,10.0,2696.09,USD,Shipped,Website,Same Day
ORD00029200,CUST000597,PROD000480,2026-02-05,1,1155.11,15.0,981.84,USD,Shipped,Retail Store,Store Pickup
ORD00029201,CUST004320,PROD000150,2023-07-02,3,1417.1,5.0,4038.73,USD,Cancelled,Website,Store Pickup
ORD00029202,CUST001422,PROD000374,2025-04-22,1,1243.84,0.0,1243.84,USD,Delivered,Marketplace,Same Day
ORD00029203,CUST003100,PROD000209,2026-04-02,3,336.86,0.0,1010.58,USD,Returned,Mobile App,Same Day
ORD00029204,CUST000421,PROD000173,2024-11-10,5,93.01,15.0,395.29,USD,Cancelled,Mobile App,Express
ORD00029205,CUST004698,PROD000029,2026-03-27,4,1177.17,0.0,4708.68,USD,Shipped,Retail Store,Store Pickup
ORD00029206,CUST004174,PROD000154,2023-08-08,2,1219.92,0.0,2439.84,USD,Returned,Website,Store Pickup
ORD00029207,CUST003241,PROD000437,2024-05-14,5,903.55,20.0,3614.2,USD,Completed,Website,Same Day
ORD00029208,CUST004159,PROD000443,2023-02-02,4,187.61,10.0,675.4,USD,Shipped,Mobile App,Standard
ORD00029209,CUST000920,PROD000090,2026-07-22,1,196.26,0.0,196.26,USD,Cancelled,Website,Express
ORD00029210,CUST001570,PROD000401,2024-05-08,5,1026.85,0.0,5134.25,USD,Completed,Marketplace,Standard
ORD00029211,CUST002128,PROD000084,2023-01-14,4,1229.48,10.0,4426.13,USD,Cancelled,Marketplace,Express
ORD00029212,CUST001945,PROD000013,2023-09-30,4,1045.08,0.0,4180.32,USD,Cancelled,Mobile App,Same Day
ORD00029213,CUST001716,PROD000164,2026-02-01,3,1412.78,20.0,3390.67,USD,Delivered,Mobile App,Standard
ORD00029214,CUST001766,PROD000211,2026-03-24,2,871.03,20.0,1393.65,USD,Delivered,Retail Store,Store Pickup
ORD00029215,CUST002844,PROD000158,2023-09-12,1,1034.5,0.0,1034.5,USD,Returned,Marketplace,Express
ORD00029216,CUST004474,PROD000098,2025-04-26,3,963.45,10.0,2601.32,USD,Shipped,Website,Same Day
ORD00029217,CUST000884,PROD000476,2025-06-04,1,1104.17,5.0,1048.96,USD,Delivered,Retail Store,Standard
ORD00029218,CUST000370,PROD000269,2026-05-25,2,677.53,25.0,1016.29,USD,Delivered,Retail Store,Same Day
ORD00029219,CUST004992,PROD000016,2023-08-16,3,370.19,25.0,832.93,USD,Cancelled,Marketplace,Standard
ORD00029220,CUST002770,PROD000325,2025-11-24,4,1372.74,0.0,5490.96,USD,Cancelled,Mobile App,Standard
ORD00029221,CUST004295,PROD000085,2025-01-08,2,428.1,15.0,727.77,USD,Delivered,Website,Express
ORD00029222,CUST001921,PROD000454,2023-08-26,4,586.84,20.0,1877.89,USD,Processing,Retail Store,Standard
ORD00029223,CUST002809,PROD000142,2025-07-07,4,1345.77,0.0,5383.08,USD,Returned,Retail Store,Store Pickup
ORD00029224,CUST001623,PROD000193,2025-12-25,5,310.0,5.0,1472.5,USD,Returned,Website,Standard
ORD00029225,CUST003569,PROD000464,2025-02-12,4,1206.72,15.0,4102.85,USD,Returned,Mobile App,Express
ORD00029226,CUST003532,PROD000359,2026-02-17,5,462.04,15.0,1963.67,USD,Shipped,Website,Same Day
ORD00029227,CUST002503,PROD000445,2025-02-18,3,318.4,0.0,955.2,USD,Returned,Website,Store Pickup
ORD00029228,CUST002815,PROD000297,2025-06-10,5,512.71,20.0,2050.84,USD,Completed,Mobile App,Store Pickup
ORD00029229,CUST003104,PROD000202,2023-04-11,1,1186.16,5.0,1126.85,USD,Completed,Marketplace,Store Pickup
ORD00029230,CUST002157,PROD000142,2025-04-21,1,1345.77,25.0,1009.33,USD,Processing,Website,Store Pickup
ORD00029231,CUST000341,PROD000195,2025-03-14,3,1056.94,0.0,3170.82,USD,Cancelled,Website,Same Day
ORD00029232,CUST004831,PROD000298,2024-03-11,1,43.44,15.0,36.92,USD,Completed,Marketplace,Express
ORD00029233,CUST004084,PROD000197,2023-01-02,4,277.6,20.0,888.32,USD,Cancelled,Retail Store,Same Day
ORD00029234,CUST004442,PROD000149,2025-06-27,2,658.86,0.0,1317.72,USD,Processing,Mobile App,Same Day
ORD00029235,CUST001525,PROD000320,2023-11-20,1,856.85,0.0,856.85,USD,Processing,Mobile App,Standard
ORD00029236,CUST001896,PROD000327,2024-05-10,2,364.4,0.0,728.8,USD,Completed,Retail Store,Store Pickup
ORD00029237,CUST001282,PROD000129,2025-03-31,1,1102.46,25.0,826.85,USD,Cancelled,Mobile App,Express
ORD00029238,CUST000575,PROD000257,2023-10-07,3,963.66,15.0,2457.33,USD,Shipped,Mobile App,Express
ORD00029239,CUST001099,PROD000082,2025-10-06,4,355.69,0.0,1422.76,USD,Cancelled,Retail Store,Store Pickup
ORD00029240,CUST001637,PROD000250,2023-06-26,4,1418.41,5.0,5389.96,USD,Delivered,Retail Store,Express
ORD00029241,CUST002355,PROD000198,2023-07-02,4,18.01,20.0,57.63,USD,Returned,Retail Store,Store Pickup
ORD00029242,CUST004928,PROD000109,2026-01-08,5,355.02,15.0,1508.84,USD,Delivered,Mobile App,Express
ORD00029243,CUST001834,PROD000497,2026-06-14,5,660.19,20.0,2640.76,USD,Completed,Website,Standard
ORD00029244,CUST001140,PROD000036,2023-11-30,3,872.89,5.0,2487.74,USD,Cancelled,Mobile App,Same Day
ORD00029245,CUST003630,PROD000280,2024-11-22,2,1100.9,0.0,2201.8,USD,Returned,Marketplace,Standard
ORD00029246,CUST004960,PROD000098,2023-02-16,5,963.45,5.0,4576.39,USD,Cancelled,Marketplace,Express
ORD00029247,CUST004562,PROD000242,2024-05-24,3,1068.54,15.0,2724.78,USD,Cancelled,Website,Same Day
ORD00029248,CUST000033,PROD000151,2024-03-17,1,197.72,0.0,197.72,USD,Cancelled,Marketplace,Express
ORD00029249,CUST002830,PROD000235,2024-01-31,2,562.21,0.0,1124.42,USD,Returned,Website,Express
ORD00029250,CUST003426,PROD000236,2024-02-23,4,177.33,15.0,602.92,USD,Cancelled,Marketplace,Store Pickup
ORD00029251,CUST001442,PROD000498,2023-10-14,5,35.33,20.0,141.32,USD,Returned,Website,Store Pickup
ORD00029252,CUST003271,PROD000385,2023-06-13,5,768.59,0.0,3842.95,USD,Completed,Website,Express
ORD00029253,CUST003876,PROD000211,2024-02-05,1,871.03,5.0,827.48,USD,Delivered,Retail Store,Same Day
ORD00029254,CUST001958,PROD000434,2024-10-20,2,633.69,10.0,1140.64,USD,Delivered,Website,Standard
ORD00029255,CUST001582,PROD000023,2023-08-15,3,90.02,0.0,270.06,USD,Shipped,Marketplace,Same Day
ORD00029256,CUST002879,PROD000265,2024-10-02,3,953.91,25.0,2146.3,USD,Delivered,Marketplace,Store Pickup
ORD00029257,CUST002586,PROD000071,2023-02-28,4,581.12,15.0,1975.81,USD,Processing,Marketplace,Same Day
ORD00029258,CUST000297,PROD000089,2024-04-29,5,1244.12,5.0,5909.57,USD,Shipped,Website,Express
ORD00029259,CUST001099,PROD000442,2023-06-26,4,847.51,0.0,3390.04,USD,Delivered,Marketplace,Store Pickup
ORD00029260,CUST002827,PROD000394,2023-12-03,1,702.7,10.0,632.43,USD,Completed,Marketplace,Standard
ORD00029261,CUST003240,PROD000160,2024-01-25,1,286.97,0.0,286.97,USD,Processing,Marketplace,Store Pickup
ORD00029262,CUST001446,PROD000464,2023-10-29,5,1206.72,0.0,6033.6,USD,Shipped,Mobile App,Express
ORD00029263,CUST004059,PROD000216,2025-07-05,5,599.65,5.0,2848.34,USD,Processing,Marketplace,Express
ORD00029264,CUST001578,PROD000436,2024-06-11,1,615.02,25.0,461.26,USD,Shipped,Retail Store,Express
ORD00029265,CUST003301,PROD000470,2023-12-10,5,1018.49,10.0,4583.2,USD,Returned,Marketplace,Store Pickup
ORD00029266,CUST004316,PROD000308,2024-12-14,5,173.67,0.0,868.35,USD,Returned,Mobile App,Express
ORD00029267,CUST002899,PROD000145,2023-05-13,1,116.86,25.0,87.64,USD,Processing,Mobile App,Store Pickup
ORD00029268,CUST002900,PROD000354,2025-11-24,2,356.38,15.0,605.85,USD,Returned,Marketplace,Same Day
ORD00029269,CUST001952,PROD000185,2023-01-20,1,482.81,0.0,482.81,USD,Shipped,Website,Same Day
ORD00029270,CUST001555,PROD000223,2025-04-30,5,706.03,0.0,3530.15,USD,Completed,Retail Store,Store Pickup
ORD00029271,CUST004781,PROD000478,2023-04-26,1,1121.1,5.0,1065.04,USD,Processing,Mobile App,Express
ORD00029272,,PROD000299,2025-09-18,5,1115.47,5.0,5298.48,USD,Returned,Marketplace,Express
ORD00029273,CUST000326,PROD000249,2024-05-05,2,727.57,10.0,1309.63,USD,Completed,Marketplace,Same Day
ORD00029274,CUST001865,PROD000369,2023-05-07,3,387.19,0.0,1161.57,USD,Processing,Marketplace,Same Day
ORD00029275,CUST002932,PROD000014,2025-10-27,1,755.61,10.0,680.05,USD,Processing,Website,Standard
ORD00029276,CUST003227,PROD000101,2025-02-18,4,1112.1,0.0,4448.4,USD,Completed,Retail Store,Express
ORD00029277,CUST002195,PROD000141,2023-05-02,4,818.26,5.0,3109.39,USD,Processing,Retail Store,Same Day
ORD00029278,CUST004436,PROD000047,2023-12-04,2,35.94,25.0,53.91,USD,Processing,Marketplace,Store Pickup
ORD00029279,CUST002933,PROD000348,2024-10-25,5,1366.34,0.0,6831.7,USD,Returned,Retail Store,Standard
ORD00029280,CUST004380,PROD000156,2023-03-14,3,155.78,15.0,397.24,USD,Completed,Retail Store,Same Day
ORD00029281,CUST001931,PROD000176,2026-06-11,3,906.52,20.0,2175.65,USD,Processing,Marketplace,Express
ORD00029282,CUST001572,PROD000298,2026-01-06,4,43.44,25.0,130.32,USD,Shipped,Retail Store,Store Pickup
ORD00029283,CUST002314,PROD000129,2024-01-28,5,1102.46,25.0,4134.23,USD,Completed,Retail Store,Express
ORD00029284,CUST002207,PROD000068,2025-03-05,3,294.32,10.0,794.66,USD,Shipped,Website,Same Day
ORD00029285,CUST004736,PROD000320,2024-04-07,2,856.85,5.0,1628.02,USD,Cancelled,Mobile App,Same Day
ORD00029286,CUST000553,PROD000068,2025-06-10,5,294.32,15.0,1250.86,USD,Returned,Marketplace,Express
ORD00029287,CUST004773,PROD000304,2024-10-27,4,1275.01,0.0,5100.04,USD,Completed,Retail Store,Same Day
ORD00029288,CUST004002,PROD000423,2024-01-10,4,689.74,0.0,2758.96,USD,Cancelled,Mobile App,Express
ORD00029289,CUST003111,PROD000380,2025-09-11,3,541.07,5.0,1542.05,USD,Completed,Retail Store,Store Pickup
ORD00029290,CUST003488,PROD000383,2025-07-03,3,855.17,15.0,2180.68,USD,Completed,Mobile App,Same Day
ORD00029291,CUST001464,PROD000338,2024-10-30,5,514.36,0.0,2571.8,USD,Completed,Mobile App,Express
ORD00029292,CUST004099,PROD000109,2024-05-16,5,355.02,15.0,1508.84,USD,Returned,Marketplace,Store Pickup
ORD00029293,CUST001642,PROD000172,2024-08-24,5,403.05,25.0,1511.44,USD,Processing,Mobile App,Store Pickup
ORD00029294,CUST004433,PROD000209,2025-10-03,3,336.86,25.0,757.94,USD,Completed,Retail Store,Standard
ORD00029295,CUST002264,PROD000013,2025-03-30,4,1045.08,0.0,4180.32,USD,Processing,Retail Store,Same Day
ORD00029296,CUST001081,PROD000085,2026-05-19,5,428.1,15.0,1819.42,USD,Returned,Retail Store,Store Pickup
ORD00029297,CUST004686,PROD000148,2025-06-17,3,1371.23,15.0,3496.64,USD,Returned,Marketplace,Express
ORD00029298,CUST003359,PROD000237,2023-06-23,3,204.39,0.0,613.17,USD,Returned,Retail Store,Standard
ORD00029299,CUST002667,PROD000301,2025-08-21,1,1105.89,25.0,829.42,USD,Returned,Marketplace,Same Day
ORD00029300,CUST004005,PROD000289,2024-01-22,1,1487.48,10.0,1338.73,USD,Delivered,Mobile App,Same Day
ORD00029301,CUST003382,PROD000242,2024-03-29,2,1068.54,0.0,2137.08,USD,Returned,Website,Express
ORD00029302,CUST001476,PROD000054,2026-06-18,4,1407.06,20.0,4502.59,USD,Shipped,Mobile App,Store Pickup
ORD00029303,CUST002029,PROD000059,2023-02-12,1,1095.37,0.0,1095.37,USD,Delivered,Retail Store,Store Pickup
ORD00029304,CUST002100,PROD000465,2024-04-16,4,1020.97,15.0,3471.3,USD,Returned,Mobile App,Store Pickup
ORD00029305,CUST002924,PROD000027,2025-09-07,5,168.28,0.0,841.4,USD,Completed,Mobile App,Same Day
ORD00029306,CUST001750,PROD000267,2024-03-17,3,1194.61,25.0,2687.87,USD,Processing,Retail Store,Store Pickup
ORD00029307,CUST002435,PROD000248,2026-03-14,2,666.42,0.0,1332.84,USD,Shipped,Marketplace,Standard
ORD00029308,CUST003468,PROD000329,2025-07-30,1,690.83,15.0,587.21,USD,Cancelled,Website,Store Pickup
ORD00029309,CUST000049,PROD000427,2024-11-12,3,1136.14,25.0,2556.32,USD,Cancelled,Website,Standard
ORD00029310,CUST004955,PROD000024,2023-12-18,5,1094.61,15.0,4652.09,USD,Cancelled,Website,Store Pickup
ORD00029311,CUST002393,PROD000175,2026-04-11,2,275.5,15.0,468.35,USD,Shipped,Website,Same Day
ORD00029312,CUST004811,PROD000303,2025-08-25,2,780.71,20.0,1249.14,USD,Delivered,Retail Store,Store Pickup
ORD00029313,CUST002872,PROD000348,2025-05-11,5,1366.34,25.0,5123.77,USD,Returned,Marketplace,Same Day
ORD00029314,CUST004571,PROD000040,2023-12-18,1,1030.76,10.0,927.68,USD,Cancelled,Website,Standard
ORD00029315,CUST002496,PROD000489,2024-08-10,2,526.03,0.0,1052.06,USD,Completed,Retail Store,Standard
ORD00029316,CUST003482,PROD000375,2023-11-25,3,163.24,10.0,440.75,USD,Completed,Marketplace,Store Pickup
ORD00029317,CUST003056,PROD000091,2024-09-13,3,1151.92,20.0,2764.61,USD,Shipped,Website,Express
ORD00029318,CUST000942,PROD000127,2024-11-09,5,1292.44,0.0,6462.2,USD,Cancelled,Marketplace,Same Day
ORD00029319,CUST001262,PROD000410,2023-05-19,2,420.73,20.0,673.17,USD,Completed,Marketplace,Store Pickup
ORD00029320,CUST002516,PROD000026,2025-10-16,4,1313.63,20.0,4203.62,USD,Returned,Marketplace,Express
ORD00029321,CUST001760,PROD000418,2025-10-07,5,623.42,0.0,3117.1,USD,Shipped,Mobile App,Standard
ORD00029322,CUST004217,PROD000469,2025-09-06,1,347.17,20.0,277.74,USD,Shipped,Mobile App,Same Day
ORD00029323,CUST000397,PROD000089,2023-01-16,3,1244.12,5.0,3545.74,USD,Completed,Website,Same Day
ORD00029324,CUST003532,PROD000206,2023-11-27,2,1215.93,0.0,2431.86,USD,Completed,Mobile App,Store Pickup
ORD00029325,CUST001450,PROD000242,2026-02-21,2,1068.54,25.0,1602.81,USD,Returned,Retail Store,Express
ORD00029326,CUST003568,PROD000086,2025-05-06,2,1420.49,20.0,2272.78,USD,Shipped,Website,Same Day
ORD00029327,CUST003516,PROD000167,2025-11-04,4,1018.13,10.0,3665.27,USD,Returned,Marketplace,Store Pickup
ORD00029328,CUST000141,PROD000385,2023-02-21,3,768.59,0.0,2305.77,USD,Delivered,Mobile App,Same Day
ORD00029329,CUST003035,PROD000475,2023-04-26,3,1127.6,5.0,3213.66,USD,Returned,Retail Store,Store Pickup
ORD00029330,CUST003936,PROD000247,2026-04-29,1,483.19,0.0,483.19,USD,Returned,Mobile App,Same Day
ORD00029331,CUST002810,PROD000412,2024-06-15,5,1268.91,15.0,5392.87,USD,Processing,Marketplace,Same Day
ORD00029332,CUST004659,PROD000458,2024-06-02,1,1309.53,5.0,1244.05,USD,Returned,Marketplace,Store Pickup
ORD00029333,CUST002320,PROD000308,2023-11-01,4,173.67,20.0,555.74,USD,Completed,Website,Express
ORD00029334,CUST001850,PROD000031,2024-07-04,4,1225.37,20.0,3921.18,USD,Returned,Website,Express
ORD00029335,CUST000278,PROD000300,2023-10-03,1,1481.74,5.0,1407.65,USD,Completed,Mobile App,Store Pickup
ORD00029336,CUST004944,PROD000121,2023-04-26,5,658.5,5.0,3127.88,USD,Processing,Mobile App,Standard
ORD00029337,CUST001307,PROD000396,2024-04-15,5,525.71,5.0,2497.12,USD,Delivered,Marketplace,Same Day
ORD00029338,CUST003769,PROD000352,2025-03-21,5,499.58,5.0,2373.01,USD,Shipped,Mobile App,Express
ORD00029339,CUST000689,PROD000472,2025-11-03,2,551.12,0.0,1102.24,USD,Cancelled,Marketplace,Standard
ORD00029340,CUST000565,PROD000294,2024-12-06,1,1148.19,10.0,1033.37,USD,Shipped,Retail Store,Express
ORD00029341,CUST002323,PROD000109,2025-04-29,4,355.02,5.0,1349.08,USD,Processing,Marketplace,Same Day
ORD00029342,CUST004367,PROD000258,2025-02-13,3,43.57,15.0,111.1,USD,Completed,Retail Store,Store Pickup
ORD00029343,CUST002184,PROD000407,2026-03-15,1,978.14,25.0,733.61,USD,Cancelled,Retail Store,Same Day
ORD00029344,CUST000315,PROD000011,2025-01-05,1,830.17,15.0,705.64,USD,Delivered,Marketplace,Standard
ORD00029345,CUST002786,PROD000267,2025-11-21,3,1194.61,0.0,3583.83,USD,Completed,Retail Store,Same Day
ORD00029346,CUST002287,PROD000201,2026-05-20,5,463.79,15.0,1971.11,USD,Returned,Mobile App,Store Pickup
ORD00029347,CUST002649,PROD000160,2023-04-10,5,286.97,20.0,1147.88,USD,Delivered,Mobile App,Express
ORD00029348,CUST003028,PROD000008,2024-07-26,1,1388.72,0.0,1388.72,USD,Cancelled,Marketplace,Store Pickup
ORD00029349,CUST000846,PROD000254,2025-06-23,1,1102.09,0.0,1102.09,USD,Shipped,Mobile App,Express
ORD00029350,CUST003173,PROD000378,2024-02-08,5,1141.62,5.0,5422.69,USD,Completed,Retail Store,Same Day
ORD00029351,CUST001530,PROD000216,2026-06-18,1,599.65,5.0,569.67,USD,Returned,Marketplace,Store Pickup
ORD00029352,CUST002489,PROD000114,2025-11-17,1,1335.59,20.0,1068.47,USD,Completed,Website,Same Day
ORD00029353,CUST001555,PROD000259,2025-11-10,1,166.37,25.0,124.78,USD,Returned,Mobile App,Standard
ORD00029354,CUST001083,PROD000340,2023-07-05,2,1085.91,0.0,2171.82,USD,Completed,Marketplace,Same Day
ORD00029355,CUST004198,PROD000280,2025-04-23,1,1100.9,0.0,1100.9,USD,Shipped,Marketplace,Store Pickup
ORD00029356,CUST003364,PROD000308,2024-07-05,4,173.67,15.0,590.48,USD,Returned,Mobile App,Same Day
ORD00029357,CUST003969,PROD000407,2024-09-27,5,978.14,10.0,4401.63,USD,Shipped,Retail Store,Store Pickup
ORD00029358,CUST002607,PROD000468,2024-08-02,2,866.4,20.0,1386.24,USD,Returned,Retail Store,Store Pickup
ORD00029359,CUST000807,PROD000433,2024-12-24,1,972.07,15.0,826.26,USD,Completed,Mobile App,Express
ORD00029360,CUST001488,PROD000391,2025-06-08,2,1144.07,10.0,2059.33,USD,Completed,Website,Store Pickup
ORD00029361,CUST000555,PROD000029,2025-07-04,3,1177.17,20.0,2825.21,USD,Delivered,Mobile App,Express
ORD00029362,CUST003485,PROD000419,2023-11-18,3,663.49,0.0,1990.47,USD,Completed,Marketplace,Store Pickup
ORD00029363,CUST004356,PROD000449,2024-10-31,2,193.15,15.0,328.36,USD,Delivered,Website,Store Pickup
ORD00029364,CUST000252,PROD000435,2023-01-31,2,611.42,0.0,1222.84,USD,Delivered,Website,Same Day
ORD00029365,CUST000262,PROD000053,2023-02-10,2,449.23,5.0,853.54,USD,Completed,Marketplace,Same Day
ORD00029366,CUST003426,PROD000025,2026-02-01,1,1458.89,0.0,1458.89,USD,Returned,Website,Standard
ORD00029367,CUST001876,PROD000182,2024-09-08,2,1213.5,0.0,2427.0,USD,Shipped,Marketplace,Express
ORD00029368,CUST004246,PROD000194,2026-06-10,2,1182.47,5.0,2246.69,USD,Cancelled,Mobile App,Store Pickup
ORD00029369,CUST002255,PROD000044,2023-08-27,3,800.45,15.0,2041.15,USD,Delivered,Marketplace,Same Day
ORD00029370,CUST000832,PROD000267,2026-03-24,4,1194.61,0.0,4778.44,USD,Completed,Mobile App,Standard
ORD00029371,CUST004473,PROD000469,2026-03-18,2,347.17,0.0,694.34,USD,Returned,Marketplace,Same Day
ORD00029372,CUST001738,PROD000305,2026-03-15,4,1351.09,0.0,5404.36,USD,Returned,Mobile App,Same Day
ORD00029373,CUST002371,PROD000007,2025-07-05,3,1462.56,20.0,3510.14,USD,Processing,Marketplace,Standard
ORD00029374,CUST002352,PROD000453,2023-10-02,2,1141.7,0.0,2283.4,USD,Returned,Marketplace,Standard
ORD00029375,CUST004220,PROD000371,2025-09-18,5,1408.63,0.0,7043.15,USD,Returned,Mobile App,Standard
ORD00029376,CUST003643,PROD000315,2023-03-22,5,1463.05,10.0,6583.73,USD,Processing,Marketplace,Express
ORD00029377,CUST004858,PROD000188,2024-09-20,5,1398.08,10.0,6291.36,USD,Shipped,Marketplace,Same Day
ORD00029378,CUST001171,PROD000428,2025-08-31,4,235.58,15.0,800.97,USD,Processing,Website,Store Pickup
ORD00029379,CUST001644,PROD000143,2025-08-31,3,603.72,0.0,1811.16,USD,Processing,Retail Store,Express
ORD00029380,CUST003270,PROD000310,2026-01-23,2,928.74,15.0,1578.86,USD,Completed,Retail Store,Same Day
ORD00029381,CUST003029,PROD000229,2024-06-28,4,256.1,0.0,1024.4,USD,Shipped,Marketplace,Standard
ORD00029382,CUST003375,PROD000050,2025-04-14,5,1264.4,0.0,6322.0,USD,Delivered,Website,Same Day
ORD00029383,CUST002660,PROD000149,2023-09-25,4,658.86,0.0,2635.44,USD,Shipped,Mobile App,Express
ORD00029384,CUST003636,PROD000083,2024-03-11,2,176.91,0.0,353.82,USD,Completed,Retail Store,Express
ORD00029385,CUST004486,PROD000177,2025-01-29,2,168.92,0.0,337.84,USD,Delivered,Website,Store Pickup
ORD00029386,CUST003952,PROD000127,2025-04-26,5,1292.44,15.0,5492.87,USD,Processing,Retail Store,Express
ORD00029387,CUST002805,PROD000233,2025-11-23,1,567.45,20.0,453.96,USD,Processing,Mobile App,Same Day
ORD00029388,CUST000981,PROD000347,2024-02-25,5,999.13,25.0,3746.74,USD,Completed,Website,Standard
ORD00029389,CUST004486,PROD000495,2023-10-19,4,296.07,0.0,1184.28,USD,Processing,Retail Store,Same Day
ORD00029390,CUST004893,PROD000367,2026-03-02,1,361.19,5.0,343.13,USD,Delivered,Marketplace,Express
ORD00029391,CUST003271,PROD000254,2025-02-02,3,1102.09,0.0,3306.27,USD,Shipped,Website,Same Day
ORD00029392,CUST000823,PROD000041,2026-05-29,1,1368.54,20.0,1094.83,USD,Cancelled,Website,Store Pickup
ORD00029393,CUST003024,PROD000352,2024-06-02,4,499.58,5.0,1898.4,USD,Returned,Website,Standard
ORD00029394,CUST004378,PROD000141,2026-04-15,1,818.26,0.0,818.26,USD,Shipped,Website,Standard
ORD00029395,CUST004902,PROD000096,2023-02-16,2,768.56,10.0,1383.41,USD,Shipped,Website,Standard
ORD00029396,CUST003390,PROD000420,2024-06-24,5,1056.19,10.0,4752.86,USD,Delivered,Retail Store,Express
ORD00029397,CUST004555,PROD000330,2025-11-17,2,498.74,0.0,997.48,USD,Cancelled,Marketplace,Express
ORD00029398,CUST004514,PROD000425,2025-06-08,3,1276.97,0.0,3830.91,USD,Cancelled,Marketplace,Standard
ORD00029399,CUST001054,PROD000111,2023-04-06,5,323.22,15.0,1373.69,USD,Returned,Mobile App,Standard
ORD00029400,CUST003839,PROD000223,2024-04-26,3,706.03,0.0,2118.09,USD,Delivered,Mobile App,Express
ORD00029401,CUST003971,PROD000185,2023-02-09,1,482.81,0.0,482.81,USD,Processing,Retail Store,Standard
ORD00029402,CUST000255,PROD000374,2024-02-27,1,1243.84,10.0,1119.46,USD,Delivered,Mobile App,Store Pickup
ORD00029403,CUST004767,PROD000331,2024-11-27,1,689.66,20.0,551.73,USD,Completed,Website,Same Day
ORD00029404,CUST003821,PROD000137,2024-12-19,5,254.08,20.0,1016.32,USD,Shipped,Retail Store,Standard
ORD00029405,CUST002961,PROD000483,2023-07-15,4,1122.42,15.0,3816.23,USD,Cancelled,Marketplace,Same Day
ORD00029406,CUST003253,PROD000076,2023-07-19,3,1334.19,0.0,4002.57,USD,Returned,Retail Store,Store Pickup
ORD00029407,CUST000968,PROD000247,2025-01-22,1,483.19,0.0,483.19,USD,Shipped,Marketplace,Same Day
ORD00029408,CUST002492,PROD000387,2025-11-03,4,1260.06,10.0,4536.22,USD,Delivered,Retail Store,Same Day
ORD00029409,CUST003444,PROD000012,2026-03-26,3,1440.09,0.0,4320.27,USD,Delivered,Website,Store Pickup
ORD00029410,CUST002212,PROD000239,2023-12-23,4,942.51,0.0,3770.04,USD,Delivered,Website,Same Day
ORD00029411,CUST003950,PROD000154,2024-03-13,4,1219.92,10.0,4391.71,USD,Shipped,Website,Standard
ORD00029412,CUST002158,PROD000103,2025-05-30,3,726.3,15.0,1852.06,USD,Shipped,Retail Store,Standard
ORD00029413,CUST002124,PROD000318,2024-04-22,4,654.65,20.0,2094.88,USD,Processing,Website,Express
ORD00029414,CUST000503,PROD000079,2023-03-22,5,913.21,10.0,4109.44,USD,Delivered,Marketplace,Store Pickup
ORD00029415,CUST000097,PROD000057,2025-01-15,1,534.29,0.0,534.29,USD,Completed,Marketplace,Store Pickup
ORD00029416,CUST002010,PROD000359,2024-02-07,5,462.04,15.0,1963.67,USD,Processing,Mobile App,Store Pickup
ORD00029417,CUST000796,PROD000405,2025-12-29,1,145.36,0.0,145.36,USD,Cancelled,Mobile App,Store Pickup
ORD00029418,CUST004151,PROD000163,2025-10-19,4,1130.77,25.0,3392.31,USD,Shipped,Website,Same Day
ORD00029419,CUST003931,PROD000164,2025-07-12,5,1412.78,0.0,7063.9,USD,Completed,Website,Store Pickup
ORD00029420,CUST002633,PROD000155,2024-07-28,3,472.65,25.0,1063.46,USD,Returned,Marketplace,Express
ORD00029421,CUST002191,PROD000490,2023-09-23,2,515.88,0.0,1031.76,USD,Processing,Marketplace,Store Pickup
ORD00029422,CUST001882,PROD000215,2025-08-07,2,703.95,0.0,1407.9,USD,Shipped,Retail Store,Same Day
ORD00029423,CUST003878,PROD000419,2023-05-04,2,663.49,15.0,1127.93,USD,Processing,Marketplace,Standard
ORD00029424,CUST000273,PROD000330,2023-03-26,1,498.74,0.0,498.74,USD,Shipped,Website,Express
ORD00029425,CUST002772,PROD000301,2025-07-14,1,1105.89,0.0,1105.89,USD,Processing,Website,Standard
ORD00029426,CUST000722,PROD000030,2023-06-30,1,250.11,20.0,200.09,USD,Delivered,Website,Express
ORD00029427,CUST000280,PROD000361,2023-07-21,2,86.53,0.0,173.06,USD,Processing,Mobile App,Same Day
ORD00029428,CUST002952,PROD000146,2026-06-02,5,1062.73,15.0,4516.6,USD,Cancelled,Marketplace,Same Day
ORD00029429,CUST002442,PROD000286,2024-08-13,1,1330.91,15.0,1131.27,USD,Shipped,Website,Standard
ORD00029430,CUST002194,PROD000242,2023-11-15,4,1068.54,15.0,3633.04,USD,Shipped,Retail Store,Standard
ORD00029431,CUST003334,PROD000488,2024-10-17,5,213.55,10.0,960.98,USD,Processing,Mobile App,Standard
ORD00029432,CUST000987,PROD000174,2024-02-14,5,856.24,0.0,4281.2,USD,Cancelled,Mobile App,Standard
ORD00029433,CUST003624,PROD000151,2025-05-30,5,197.72,15.0,840.31,USD,Delivered,Marketplace,Store Pickup
